StudentID,EntryYear,Year,Semester,Module,AttemptType,Grade,GradePoints,Credits,IncludedInGPA,Forgiven
20230098,2023,2,1,Security1,Resit,A,4.0,3,True,True
20230098,2023,2,1,Entrep1,Original,C,2.0,3,True,False
20240099,2024,1,1,Eng1,Original,C+,2.5,3,True,False
20240099,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240099,2024,1,1,IT,Original,A,4.0,3,True,False
20240099,2024,1,1,Dbase,Original,B+,3.5,3,True,False
20210100,2021,1,1,Eng1,Original,C,2.0,3,True,False
20210100,2021,1,1,Maths1,Original,B+,3.5,3,True,False
20210100,2021,1,1,IT,Original,A,4.0,3,True,False
20210100,2021,1,1,Dbase,Original,B,3.0,3,True,False
20210100,2021,1,2,Eng2,Original,A,4.0,3,True,False
20210100,2021,1,2,Maths2,Original,A,4.0,3,True,False
20210100,2021,1,2,SoftEng,Original,A,4.0,3,True,False
20210100,2021,1,2,Network,Original,C+,2.5,3,True,False
20210100,2021,2,1,AI1,Original,B+,3.5,3,True,False
20210100,2021,2,1,Cloud1,Original,A,4.0,3,True,False
20210100,2021,2,1,Security1,Original,B,3.0,3,True,False
20210100,2021,2,1,Entrep1,Original,C+,2.5,3,True,False
20220101,2022,1,1,Eng1,Original,A,4.0,3,True,False
20220101,2022,1,1,Maths1,Original,C+,2.5,3,True,False
20220101,2022,1,1,IT,Original,B,3.0,3,True,False
20220101,2022,1,1,Dbase,Original,B,3.0,3,True,False
20220101,2022,1,2,Eng2,Original,F,0.0,3,True,False
20220101,2022,1,2,Eng2,Resit,C,2.0,3,False,False
20220101,2022,1,2,Maths2,Original,B,3.0,3,True,False
20220101,2022,1,2,SoftEng,Original,A,4.0,3,True,False
20220101,2022,1,2,Network,Original,B+,3.5,3,True,False
20220101,2022,2,1,AI1,Original,D,1.0,3,True,False
20220101,2022,2,1,AI1,Resit,B,3.0,3,False,False
20220101,2022,2,1,Cloud1,Original,B+,3.5,3,True,False
20220101,2022,2,1,Security1,Original,B,3.0,3,True,False
20220101,2022,2,1,Entrep1,Original,C+,2.5,3,True,False
20210102,2021,1,1,Eng1,Original,B,3.0,3,True,False
20210102,2021,1,1,Maths1,Original,B,3.0,3,True,False
20210102,2021,1,1,IT,Original,C+,2.5,3,True,False
20210102,2021,1,1,Dbase,Original,D,1.0,3,True,False
20210102,2021,1,1,Dbase,Resit,C+,2.5,3,False,False
20210102,2021,1,2,Eng2,Original,D,1.0,3,True,False
20210102,2021,1,2,Eng2,Resit,A,4.0,3,False,False
20210102,2021,1,2,Maths2,Original,A,4.0,3,True,False
20210102,2021,1,2,SoftEng,Original,B,3.0,3,True,False
20210102,2021,1,2,Network,Original,C+,2.5,3,True,False
20210102,2021,2,1,AI1,Original,C+,2.5,3,True,False
20210102,2021,2,1,Cloud1,Original,F,0.0,3,True,False
20210102,2021,2,1,Cloud1,Resit,B+,3.5,3,False,False
20210102,2021,2,1,Security1,Original,B,3.0,3,True,False
20210102,2021,2,1,Entrep1,Original,B,3.0,3,True,False
20210102,2021,2,2,AI2,Original,B,3.0,3,True,False
20210102,2021,2,2,Cloud2,Original,C+,2.5,3,True,False
20210102,2021,2,2,Security2,Original,B,3.0,3,True,False
20210102,2021,2,2,Entrep2,Original,B+,3.5,3,True,False
20210103,2021,1,1,Eng1,Original,D,1.0,3,True,False
20210103,2021,1,1,Eng1,Resit,C+,2.5,3,False,False
20210103,2021,1,1,Maths1,Original,B+,3.5,3,True,False
20210103,2021,1,1,IT,Original,A,4.0,3,True,False
20210103,2021,1,1,Dbase,Original,C+,2.5,3,True,False
20210103,2021,1,2,Eng2,Original,C,2.0,3,True,False
20210103,2021,1,2,Maths2,Original,F,0.0,3,True,False
20210103,2021,1,2,Maths2,Resit,B,3.0,3,False,False
20210103,2021,1,2,SoftEng,Original,A,4.0,3,True,False
20210103,2021,1,2,Network,Original,C+,2.5,3,True,False
20210103,2021,2,1,AI1,Original,D,1.0,3,True,False
20210103,2021,2,1,AI1,Resit,C+,2.5,3,False,False
20210103,2021,2,1,Cloud1,Original,F,0.0,3,True,False
20210103,2021,2,1,Cloud1,Resit,C,2.0,3,False,False
20210103,2021,2,1,Security1,Original,B,3.0,3,True,False
20210103,2021,2,1,Entrep1,Original,C+,2.5,3,True,False
20240104,2024,1,1,Eng1,Original,D,1.0,3,True,False
20240104,2024,1,1,Eng1,Resit,B+,3.5,3,False,False
20240104,2024,1,1,Maths1,Original,B+,3.5,3,True,False
20240104,2024,1,1,IT,Original,A,4.0,3,True,False
20240104,2024,1,1,Dbase,Original,B,3.0,3,True,False
20210105,2021,1,1,Eng1,Original,B+,3.5,3,True,False
20210105,2021,1,1,Maths1,Original,B,3.0,3,True,False
20210105,2021,1,1,IT,Original,C+,2.5,3,True,False
20210105,2021,1,1,Dbase,Original,C,2.0,3,True,False
20220106,2022,1,1,Eng1,Original,C,2.0,3,True,False
20220106,2022,1,1,Maths1,Original,B,3.0,3,True,False
20220106,2022,1,1,IT,Original,D,1.0,3,True,False
20220106,2022,1,1,IT,Resit,B+,3.5,3,False,False
20220106,2022,1,1,Dbase,Original,D,1.0,3,False,True
20220106,2022,1,1,Dbase,Resit,C,2.0,3,True,True
20220106,2022,1,2,Eng2,Original,D,1.0,3,True,False
20220106,2022,1,2,Eng2,Resit,C,2.0,3,False,False
20220106,2022,1,2,Maths2,Original,C+,2.5,3,True,False
20220106,2022,1,2,SoftEng,Original,F,0.0,3,True,False
20220106,2022,1,2,SoftEng,Resit,C+,2.5,3,False,False
20220106,2022,1,2,Network,Original,A,4.0,3,True,False
20220106,2022,2,1,AI1,Original,F,0.0,3,True,False
20220106,2022,2,1,AI1,Resit,C+,2.5,3,False,False
20220106,2022,2,1,Cloud1,Original,C+,2.5,3,True,False
20220106,2022,2,1,Security1,Original,F,0.0,3,True,False
20220106,2022,2,1,Security1,Resit,C+,2.5,3,False,False
20220106,2022,2,1,Entrep1,Original,D,1.0,3,True,False
20220106,2022,2,1,Entrep1,Resit,C,2.0,3,False,False
20220106,2022,2,2,AI2,Original,B+,3.5,3,True,False
20220106,2022,2,2,Cloud2,Original,B,3.0,3,True,False
20220106,2022,2,2,Security2,Original,B,3.0,3,True,False
20220106,2022,2,2,Entrep2,Original,F,0.0,3,True,False
20220106,2022,2,2,Entrep2,Resit,C,2.0,3,False,False
20240107,2024,1,1,Eng1,Original,D,1.0,3,False,True
20240107,2024,1,1,Eng1,Resit,C,2.0,3,True,True
20240107,2024,1,1,Maths1,Original,B+,3.5,3,True,False
20240107,2024,1,1,IT,Original,A,4.0,3,True,False
20240107,2024,1,1,Dbase,Original,B,3.0,3,True,False
20240107,2024,1,2,Eng2,Original,C+,2.5,3,True,False
20240107,2024,1,2,Maths2,Original,B,3.0,3,True,False
20240107,2024,1,2,SoftEng,Original,A,4.0,3,True,False
20240107,2024,1,2,Network,Original,F,0.0,3,True,False
20240107,2024,1,2,Network,Resit,B+,3.5,3,False,False
20230108,2023,1,1,Eng1,Original,B+,3.5,3,True,False
20230108,2023,1,1,Maths1,Original,B,3.0,3,True,False
20230108,2023,1,1,IT,Original,C+,2.5,3,True,False
20230108,2023,1,1,Dbase,Original,D,1.0,3,True,False
20230108,2023,1,1,Dbase,Resit,C+,2.5,3,False,False
20230108,2023,1,2,Eng2,Original,F,0.0,3,True,False
20230108,2023,1,2,Eng2,Resit,C+,2.5,3,False,False
20230108,2023,1,2,Maths2,Original,A,4.0,3,True,False
20230108,2023,1,2,SoftEng,Original,B+,3.5,3,True,False
20230108,2023,1,2,Network,Original,B,3.0,3,True,False
20230108,2023,2,1,AI1,Original,B+,3.5,3,True,False
20230108,2023,2,1,Cloud1,Original,A,4.0,3,True,False
20230108,2023,2,1,Security1,Original,A,4.0,3,True,False
20230108,2023,2,1,Entrep1,Original,B,3.0,3,True,False
20230108,2023,2,2,AI2,Original,C+,2.5,3,True,False
20230108,2023,2,2,Cloud2,Original,B+,3.5,3,True,False
20230108,2023,2,2,Security2,Original,C+,2.5,3,True,False
20230108,2023,2,2,Entrep2,Original,A,4.0,3,True,False
20210109,2021,1,1,Eng1,Original,D,1.0,3,False,True
20210109,2021,1,1,Eng1,Resit,B+,3.5,3,True,True
20210109,2021,1,1,Maths1,Original,B+,3.5,3,True,False
20210109,2021,1,1,IT,Original,D,1.0,3,False,True
20210109,2021,1,1,IT,Resit,C,2.0,3,True,True
20210109,2021,1,1,Dbase,Original,D,1.0,3,True,False
20210109,2021,1,1,Dbase,Resit,C,2.0,3,False,False
20210109,2021,1,2,Eng2,Original,B+,3.5,3,True,False
20210109,2021,1,2,Maths2,Original,B,3.0,3,True,False
20210109,2021,1,2,SoftEng,Original,B,3.0,3,True,False
20210109,2021,1,2,Network,Original,A,4.0,3,True,False
20210109,2021,2,1,AI1,Original,D,1.0,3,True,False
20210109,2021,2,1,AI1,Resit,B,3.0,3,False,False
20210109,2021,2,1,Cloud1,Original,F,0.0,3,True,False
20210109,2021,2,1,Cloud1,Resit,A,4.0,3,False,False
20210109,2021,2,1,Security1,Original,B,3.0,3,True,False
20210109,2021,2,1,Entrep1,Original,A,4.0,3,True,False
20210109,2021,2,2,AI2,Original,A,4.0,3,True,False
20210109,2021,2,2,Cloud2,Original,C+,2.5,3,True,False
20210109,2021,2,2,Security2,Original,F,0.0,3,True,False
20210109,2021,2,2,Security2,Resit,A,4.0,3,False,False
20210109,2021,2,2,Entrep2,Original,A,4.0,3,True,False
20230110,2023,1,1,Eng1,Original,C+,2.5,3,True,False
20230110,2023,1,1,Maths1,Original,B,3.0,3,True,False
20230110,2023,1,1,IT,Original,B,3.0,3,True,False
20230110,2023,1,1,Dbase,Original,C+,2.5,3,True,False
20230110,2023,1,2,Eng2,Original,C+,2.5,3,True,False
20230110,2023,1,2,Maths2,Original,D,1.0,3,True,False
20230110,2023,1,2,Maths2,Resit,C+,2.5,3,False,False
20230110,2023,1,2,SoftEng,Original,B,3.0,3,True,False
20230110,2023,1,2,Network,Original,C+,2.5,3,True,False
20230110,2023,2,1,AI1,Original,A,4.0,3,True,False
20230110,2023,2,1,Cloud1,Original,D,1.0,3,True,False
20230110,2023,2,1,Cloud1,Resit,B,3.0,3,False,False
20230110,2023,2,1,Security1,Original,B,3.0,3,True,False
20230110,2023,2,1,Entrep1,Original,B,3.0,3,True,False
20230110,2023,2,2,AI2,Original,A,4.0,3,True,False
20230110,2023,2,2,Cloud2,Original,B,3.0,3,True,False
20230110,2023,2,2,Security2,Original,B+,3.5,3,True,False
20230110,2023,2,2,Entrep2,Original,B,3.0,3,True,False
20240111,2024,1,1,Eng1,Original,C+,2.5,3,True,False
20240111,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240111,2024,1,1,IT,Original,B,3.0,3,True,False
20240111,2024,1,1,Dbase,Original,C,2.0,3,True,False
20240111,2024,1,2,Eng2,Original,B+,3.5,3,True,False
20240111,2024,1,2,Maths2,Original,B,3.0,3,True,False
20240111,2024,1,2,SoftEng,Original,C+,2.5,3,True,False
20240111,2024,1,2,Network,Original,B+,3.5,3,True,False
20240111,2024,2,1,AI1,Original,B,3.0,3,True,False
20240111,2024,2,1,Cloud1,Original,A,4.0,3,True,False
20240111,2024,2,1,Security1,Original,B,3.0,3,True,False
20240111,2024,2,1,Entrep1,Original,B+,3.5,3,True,False
20240111,2024,2,2,AI2,Original,D,1.0,3,True,False
20240111,2024,2,2,AI2,Resit,A,4.0,3,False,False
20240111,2024,2,2,Cloud2,Original,F,0.0,3,True,False
20240111,2024,2,2,Cloud2,Resit,A,4.0,3,False,False
20240111,2024,2,2,Security2,Original,B+,3.5,3,True,False
20240111,2024,2,2,Entrep2,Original,B,3.0,3,True,False
20230112,2023,1,1,Eng1,Original,F,0.0,3,True,False
20230112,2023,1,1,Eng1,Resit,A,4.0,3,False,False
20230112,2023,1,1,Maths1,Original,A,4.0,3,True,False
20230112,2023,1,1,IT,Original,A,4.0,3,True,False
20230112,2023,1,1,Dbase,Original,D,1.0,3,True,False
20230112,2023,1,1,Dbase,Resit,B+,3.5,3,False,False
20230112,2023,1,2,Eng2,Original,B+,3.5,3,True,False
20230112,2023,1,2,Maths2,Original,C,2.0,3,True,False
20230112,2023,1,2,SoftEng,Original,B+,3.5,3,True,False
20230112,2023,1,2,Network,Original,C+,2.5,3,True,False
20230112,2023,2,1,AI1,Original,B+,3.5,3,True,False
20230112,2023,2,1,Cloud1,Original,A,4.0,3,True,False
20230112,2023,2,1,Security1,Original,A,4.0,3,True,False
20230112,2023,2,1,Entrep1,Original,D,1.0,3,True,False
20230112,2023,2,1,Entrep1,Resit,B,3.0,3,False,False
20230112,2023,2,2,AI2,Original,B,3.0,3,True,False
20230112,2023,2,2,Cloud2,Original,A,4.0,3,True,False
20230112,2023,2,2,Security2,Original,B+,3.5,3,True,False
20230112,2023,2,2,Entrep2,Original,B+,3.5,3,True,False
20240113,2024,1,1,Eng1,Original,D,1.0,3,True,False
20240113,2024,1,1,Eng1,Resit,B,3.0,3,False,False
20240113,2024,1,1,Maths1,Original,B+,3.5,3,True,False
20240113,2024,1,1,IT,Original,B,3.0,3,True,False
20240113,2024,1,1,Dbase,Original,C+,2.5,3,True,False
20240113,2024,1,2,Eng2,Original,C+,2.5,3,True,False
20240113,2024,1,2,Maths2,Original,C+,2.5,3,True,False
20240113,2024,1,2,SoftEng,Original,B,3.0,3,True,False
20240113,2024,1,2,Network,Original,C,2.0,3,True,False
20240113,2024,2,1,AI1,Original,B,3.0,3,True,False
20240113,2024,2,1,Cloud1,Original,B,3.0,3,True,False
20240113,2024,2,1,Security1,Original,B+,3.5,3,True,False
20240113,2024,2,1,Entrep1,Original,B+,3.5,3,True,False
20240113,2024,2,2,AI2,Original,F,0.0,3,True,False
20240113,2024,2,2,AI2,Resit,B+,3.5,3,False,False
20240113,2024,2,2,Cloud2,Original,D,1.0,3,True,False
20240113,2024,2,2,Cloud2,Resit,B+,3.5,3,False,False
20240113,2024,2,2,Security2,Original,B,3.0,3,True,False
20240113,2024,2,2,Entrep2,Original,B,3.0,3,True,False
20210114,2021,1,1,Eng1,Original,C,2.0,3,True,False
20210114,2021,1,1,Maths1,Original,D,1.0,3,True,False
20210114,2021,1,1,Maths1,Resit,B+,3.5,3,False,False
20210114,2021,1,1,IT,Original,A,4.0,3,True,False
20210114,2021,1,1,Dbase,Original,B,3.0,3,True,False
20210114,2021,1,2,Eng2,Original,B+,3.5,3,True,False
20210114,2021,1,2,Maths2,Original,C+,2.5,3,True,False
20210114,2021,1,2,SoftEng,Original,B+,3.5,3,True,False
20210114,2021,1,2,Network,Original,B+,3.5,3,True,False
20210114,2021,2,1,AI1,Original,B+,3.5,3,True,False
20210114,2021,2,1,Cloud1,Original,B,3.0,3,True,False
20210114,2021,2,1,Security1,Original,C,2.0,3,True,False
20210114,2021,2,1,Entrep1,Original,B+,3.5,3,True,False
20210114,2021,2,2,AI2,Original,B,3.0,3,True,False
20210114,2021,2,2,Cloud2,Original,A,4.0,3,True,False
20210114,2021,2,2,Security2,Original,D,1.0,3,True,False
20210114,2021,2,2,Security2,Resit,C,2.0,3,False,False
20210114,2021,2,2,Entrep2,Original,F,0.0,3,True,False
20210114,2021,2,2,Entrep2,Resit,C,2.0,3,False,False
20220115,2022,1,1,Eng1,Original,C+,2.5,3,True,False
20220115,2022,1,1,Maths1,Original,B+,3.5,3,True,False
20220115,2022,1,1,IT,Original,A,4.0,3,True,False
20220115,2022,1,1,Dbase,Original,B+,3.5,3,True,False
20220115,2022,1,2,Eng2,Original,F,0.0,3,True,False
20220115,2022,1,2,Eng2,Resit,A,4.0,3,False,False
20220115,2022,1,2,Maths2,Original,C+,2.5,3,True,False
20220115,2022,1,2,SoftEng,Original,D,1.0,3,False,True
20220115,2022,1,2,SoftEng,Resit,C+,2.5,3,True,True
20220115,2022,1,2,Network,Original,A,4.0,3,True,False
20220116,2022,1,1,Eng1,Original,B,3.0,3,True,False
20220116,2022,1,1,Maths1,Original,B,3.0,3,True,False
20220116,2022,1,1,IT,Original,B+,3.5,3,True,False
20220116,2022,1,1,Dbase,Original,B+,3.5,3,True,False
20220116,2022,1,2,Eng2,Original,B+,3.5,3,True,False
20220116,2022,1,2,Maths2,Original,A,4.0,3,True,False
20220116,2022,1,2,SoftEng,Original,A,4.0,3,True,False
20220116,2022,1,2,Network,Original,C+,2.5,3,True,False
20220116,2022,2,1,AI1,Original,B,3.0,3,True,False
20220116,2022,2,1,Cloud1,Original,A,4.0,3,True,False
20220116,2022,2,1,Security1,Original,C+,2.5,3,True,False
20220116,2022,2,1,Entrep1,Original,C,2.0,3,True,False
20230117,2023,1,1,Eng1,Original,B,3.0,3,True,False
20230117,2023,1,1,Maths1,Original,D,1.0,3,True,False
20230117,2023,1,1,Maths1,Resit,B,3.0,3,False,False
20230117,2023,1,1,IT,Original,B+,3.5,3,True,False
20230117,2023,1,1,Dbase,Original,F,0.0,3,False,True
20230117,2023,1,1,Dbase,Resit,B,3.0,3,True,True
20230117,2023,1,2,Eng2,Original,C+,2.5,3,True,False
20230117,2023,1,2,Maths2,Original,D,1.0,3,False,True
20230117,2023,1,2,Maths2,Resit,C,2.0,3,True,True
20230117,2023,1,2,SoftEng,Original,B+,3.5,3,True,False
20230117,2023,1,2,Network,Original,A,4.0,3,True,False
20230117,2023,2,1,AI1,Original,C+,2.5,3,True,False
20230117,2023,2,1,Cloud1,Original,B+,3.5,3,True,False
20230117,2023,2,1,Security1,Original,B,3.0,3,True,False
20230117,2023,2,1,Entrep1,Original,B,3.0,3,True,False
20230117,2023,2,2,AI2,Original,A,4.0,3,True,False
20230117,2023,2,2,Cloud2,Original,B,3.0,3,True,False
20230117,2023,2,2,Security2,Original,D,1.0,3,True,False
20230117,2023,2,2,Security2,Resit,B,3.0,3,False,False
20230117,2023,2,2,Entrep2,Original,C,2.0,3,True,False
20220118,2022,1,1,Eng1,Original,C+,2.5,3,True,False
20220118,2022,1,1,Maths1,Original,A,4.0,3,True,False
20220118,2022,1,1,IT,Original,D,1.0,3,True,False
20220118,2022,1,1,IT,Resit,C,2.0,3,False,False
20220118,2022,1,1,Dbase,Original,B+,3.5,3,True,False
20220118,2022,1,2,Eng2,Original,B+,3.5,3,True,False
20220118,2022,1,2,Maths2,Original,D,1.0,3,True,False
20220118,2022,1,2,Maths2,Resit,A,4.0,3,False,False
20220118,2022,1,2,SoftEng,Original,C+,2.5,3,True,False
20220118,2022,1,2,Network,Original,B,3.0,3,True,False
20220118,2022,2,1,AI1,Original,C+,2.5,3,True,False
20220118,2022,2,1,Cloud1,Original,B,3.0,3,True,False
20220118,2022,2,1,Security1,Original,B+,3.5,3,True,False
20220118,2022,2,1,Entrep1,Original,B,3.0,3,True,False
20220118,2022,2,2,AI2,Original,C+,2.5,3,True,False
20220118,2022,2,2,Cloud2,Original,C+,2.5,3,True,False
20220118,2022,2,2,Security2,Original,B,3.0,3,True,False
20220118,2022,2,2,Entrep2,Original,B+,3.5,3,True,False
20240119,2024,1,1,Eng1,Original,F,0.0,3,False,True
20240119,2024,1,1,Eng1,Resit,C,2.0,3,True,True
20240119,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240119,2024,1,1,IT,Original,C+,2.5,3,True,False
20240119,2024,1,1,Dbase,Original,A,4.0,3,True,False
20240119,2024,1,2,Eng2,Original,C+,2.5,3,True,False
20240119,2024,1,2,Maths2,Original,B+,3.5,3,True,False
20240119,2024,1,2,SoftEng,Original,A,4.0,3,True,False
20240119,2024,1,2,Network,Original,B,3.0,3,True,False
20240119,2024,2,1,AI1,Original,B+,3.5,3,True,False
20240119,2024,2,1,Cloud1,Original,B,3.0,3,True,False
20240119,2024,2,1,Security1,Original,C+,2.5,3,True,False
20240119,2024,2,1,Entrep1,Original,B,3.0,3,True,False
20240119,2024,2,2,AI2,Original,B+,3.5,3,True,False
20240119,2024,2,2,Cloud2,Original,B,3.0,3,True,False
20240119,2024,2,2,Security2,Original,B,3.0,3,True,False
20240119,2024,2,2,Entrep2,Original,B+,3.5,3,True,False
20240120,2024,1,1,Eng1,Original,C+,2.5,3,True,False
20240120,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240120,2024,1,1,IT,Original,B,3.0,3,True,False
20240120,2024,1,1,Dbase,Original,C+,2.5,3,True,False
20240120,2024,1,2,Eng2,Original,B,3.0,3,True,False
20240120,2024,1,2,Maths2,Original,B+,3.5,3,True,False
20240120,2024,1,2,SoftEng,Original,B+,3.5,3,True,False
20240120,2024,1,2,Network,Original,B,3.0,3,True,False
20240120,2024,2,1,AI1,Original,B+,3.5,3,True,False
20240120,2024,2,1,Cloud1,Original,C+,2.5,3,True,False
20240120,2024,2,1,Security1,Original,B+,3.5,3,True,False
20240120,2024,2,1,Entrep1,Original,B,3.0,3,True,False
20210121,2021,1,1,Eng1,Original,C+,2.5,3,True,False
20210121,2021,1,1,Maths1,Original,B,3.0,3,True,False
20210121,2021,1,1,IT,Original,F,0.0,3,False,True
20210121,2021,1,1,IT,Resit,B,3.0,3,True,True
20210121,2021,1,1,Dbase,Original,B,3.0,3,True,False
20210121,2021,1,2,Eng2,Original,B,3.0,3,True,False
20210121,2021,1,2,Maths2,Original,A,4.0,3,True,False
20210121,2021,1,2,SoftEng,Original,C+,2.5,3,True,False
20210121,2021,1,2,Network,Original,F,0.0,3,True,False
20210121,2021,1,2,Network,Resit,B+,3.5,3,False,False
20210121,2021,2,1,AI1,Original,B,3.0,3,True,False
20210121,2021,2,1,Cloud1,Original,B+,3.5,3,True,False
20210121,2021,2,1,Security1,Original,B+,3.5,3,True,False
20210121,2021,2,1,Entrep1,Original,A,4.0,3,True,False
20210121,2021,2,2,AI2,Original,B,3.0,3,True,False
20210121,2021,2,2,Cloud2,Original,A,4.0,3,True,False
20210121,2021,2,2,Security2,Original,D,1.0,3,False,True
20210121,2021,2,2,Security2,Resit,B+,3.5,3,True,True
20210121,2021,2,2,Entrep2,Original,A,4.0,3,True,False
20230122,2023,1,1,Eng1,Original,C+,2.5,3,True,False
20230122,2023,1,1,Maths1,Original,D,1.0,3,True,False
20230122,2023,1,1,Maths1,Resit,B+,3.5,3,False,False
20230122,2023,1,1,IT,Original,A,4.0,3,True,False
20230122,2023,1,1,Dbase,Original,B+,3.5,3,True,False
20230122,2023,1,2,Eng2,Original,F,0.0,3,True,False
20230122,2023,1,2,Eng2,Resit,C+,2.5,3,False,False
20230122,2023,1,2,Maths2,Original,D,1.0,3,True,False
20230122,2023,1,2,Maths2,Resit,C,2.0,3,False,False
20230122,2023,1,2,SoftEng,Original,A,4.0,3,True,False
20230122,2023,1,2,Network,Original,B+,3.5,3,True,False
20230122,2023,2,1,AI1,Original,B,3.0,3,True,False
20230122,2023,2,1,Cloud1,Original,D,1.0,3,False,True
20230122,2023,2,1,Cloud1,Resit,C,2.0,3,True,True
20230122,2023,2,1,Security1,Original,B,3.0,3,True,False
20230122,2023,2,1,Entrep1,Original,B+,3.5,3,True,False
20230122,2023,2,2,AI2,Original,B,3.0,3,True,False
20230122,2023,2,2,Cloud2,Original,A,4.0,3,True,False
20230122,2023,2,2,Security2,Original,C+,2.5,3,True,False
20230122,2023,2,2,Entrep2,Original,A,4.0,3,True,False
20210123,2021,1,1,Eng1,Original,B,3.0,3,True,False
20210123,2021,1,1,Maths1,Original,F,0.0,3,False,True
20210123,2021,1,1,Maths1,Resit,C+,2.5,3,True,True
20210123,2021,1,1,IT,Original,B+,3.5,3,True,False
20210123,2021,1,1,Dbase,Original,B,3.0,3,True,False
20210123,2021,1,2,Eng2,Original,A,4.0,3,True,False
20210123,2021,1,2,Maths2,Original,B,3.0,3,True,False
20210123,2021,1,2,SoftEng,Original,B,3.0,3,True,False
20210123,2021,1,2,Network,Original,D,1.0,3,True,False
20210123,2021,1,2,Network,Resit,B+,3.5,3,False,False
20210123,2021,2,1,AI1,Original,B,3.0,3,True,False
20210123,2021,2,1,Cloud1,Original,C+,2.5,3,True,False
20210123,2021,2,1,Security1,Original,A,4.0,3,True,False
20210123,2021,2,1,Entrep1,Original,C+,2.5,3,True,False
20210124,2021,1,1,Eng1,Original,B,3.0,3,True,False
20210124,2021,1,1,Maths1,Original,C+,2.5,3,True,False
20210124,2021,1,1,IT,Original,C,2.0,3,True,False
20210124,2021,1,1,Dbase,Original,A,4.0,3,True,False
20210124,2021,1,2,Eng2,Original,A,4.0,3,True,False
20210124,2021,1,2,Maths2,Original,D,1.0,3,False,True
20210124,2021,1,2,Maths2,Resit,C,2.0,3,True,True
20210124,2021,1,2,SoftEng,Original,B,3.0,3,True,False
20210124,2021,1,2,Network,Original,B+,3.5,3,True,False
20210124,2021,2,1,AI1,Original,B+,3.5,3,True,False
20210124,2021,2,1,Cloud1,Original,B,3.0,3,True,False
20210124,2021,2,1,Security1,Original,C+,2.5,3,True,False
20210124,2021,2,1,Entrep1,Original,B+,3.5,3,True,False
20210124,2021,2,2,AI2,Original,D,1.0,3,True,False
20210124,2021,2,2,AI2,Resit,C,2.0,3,False,False
20210124,2021,2,2,Cloud2,Original,A,4.0,3,True,False
20210124,2021,2,2,Security2,Original,F,0.0,3,False,True
20210124,2021,2,2,Security2,Resit,C+,2.5,3,True,True
20210124,2021,2,2,Entrep2,Original,D,1.0,3,True,False
20210124,2021,2,2,Entrep2,Resit,C+,2.5,3,False,False
20230125,2023,1,1,Eng1,Original,A,4.0,3,True,False
20230125,2023,1,1,Maths1,Original,B,3.0,3,True,False
20230125,2023,1,1,IT,Original,B,3.0,3,True,False
20230125,2023,1,1,Dbase,Original,B+,3.5,3,True,False
20230125,2023,1,2,Eng2,Original,B+,3.5,3,True,False
20230125,2023,1,2,Maths2,Original,C,2.0,3,True,False
20230125,2023,1,2,SoftEng,Original,C+,2.5,3,True,False
20230125,2023,1,2,Network,Original,B,3.0,3,True,False
20210126,2021,1,1,Eng1,Original,C,2.0,3,True,False
20210126,2021,1,1,Maths1,Original,C+,2.5,3,True,False
20210126,2021,1,1,IT,Original,C+,2.5,3,True,False
20210126,2021,1,1,Dbase,Original,A,4.0,3,True,False
20240127,2024,1,1,Eng1,Original,F,0.0,3,True,False
20240127,2024,1,1,Eng1,Resit,B+,3.5,3,False,False
20240127,2024,1,1,Maths1,Original,B,3.0,3,True,False
20240127,2024,1,1,IT,Original,A,4.0,3,True,False
20240127,2024,1,1,Dbase,Original,B+,3.5,3,True,False
20240127,2024,1,2,Eng2,Original,C+,2.5,3,True,False
20240127,2024,1,2,Maths2,Original,C,2.0,3,True,False
20240127,2024,1,2,SoftEng,Original,B,3.0,3,True,False
20240127,2024,1,2,Network,Original,A,4.0,3,True,False
20240127,2024,2,1,AI1,Original,B,3.0,3,True,False
20240127,2024,2,1,Cloud1,Original,B+,3.5,3,True,False
20240127,2024,2,1,Security1,Original,F,0.0,3,True,False
20240127,2024,2,1,Security1,Resit,C,2.0,3,False,False
20240127,2024,2,1,Entrep1,Original,B+,3.5,3,True,False
20230128,2023,1,1,Eng1,Original,C+,2.5,3,True,False
20230128,2023,1,1,Maths1,Original,B,3.0,3,True,False
20230128,2023,1,1,IT,Original,C+,2.5,3,True,False
20230128,2023,1,1,Dbase,Original,F,0.0,3,True,False
20230128,2023,1,1,Dbase,Resit,B+,3.5,3,False,False
20230128,2023,1,2,Eng2,Original,A,4.0,3,True,False
20230128,2023,1,2,Maths2,Original,B,3.0,3,True,False
20230128,2023,1,2,SoftEng,Original,A,4.0,3,True,False
20230128,2023,1,2,Network,Original,B,3.0,3,True,False
20230128,2023,2,1,AI1,Original,C+,2.5,3,True,False
20230128,2023,2,1,Cloud1,Original,A,4.0,3,True,False
20230128,2023,2,1,Security1,Original,B+,3.5,3,True,False
20230128,2023,2,1,Entrep1,Original,B+,3.5,3,True,False
20230128,2023,2,2,AI2,Original,C,2.0,3,True,False
